business_id,city,state,categories,high_category_consumption,low_category_volume,high_city_state_income,high_star_business,high_review_count
0x88579d4f15520ad7:0xf64f6887925f9989,Spartanburg,South Carolina,Interior Remodeling,False,False,False,False,True
0x88579d77190900b9:0xcf35fb27c65e4a43,Spartanburg,South Carolina,Interior Remodeling,False,False,False,False,False
0x88fe8a64bfd6a31f:0xf6d8568aa4baa595,Summerville,South Carolina,Interior Remodeling,False,False,True,False,False
0x88fecd917f5a52ed:0x1a5627bcbbfd73b4,Summerville,South Carolina,Interior Remodeling,False,False,True,False,True
0x88fe8c857da6dce1:0x8ac67bdf3e6fbcc0,Summerville,South Carolina,Exterior Remodeling or Construction,False,False,True,True,False
0x88fe8aaa148f5497:0x66a064f4d0f18866,Summerville,South Carolina,Cleaning Services,False,False,True,False,False
0x88fe8bbbcb22b413:0x8f59f3f949bb3e0e,Summerville,South Carolina,Cleaning Services,False,False,True,False,False
0x88fe8be0d5161bed:0xfcb039082ee97f81,Summerville,South Carolina,Cleaning Services,False,False,True,False,False
0x88fe8aacc8c097a3:0xd0a7758bcf75464d,Summerville,South Carolina,Landscape & Garden Services,False,False,True,False,False
0x88fe8dc736ba7c55:0x179cb8b471c2d4f8,Summerville,South Carolina,Landscape & Garden Services,False,False,True,False,False
0x88fe8b19f83171c7:0xc094e2090feb1307,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fe8b253b539897:0x8a074a2db5caff17,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fe8bee815414f3:0x559bff7595d81f37,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fe8c2cf6a7aab7:0x4768ec0f9244f6f9,Summerville,South Carolina,Handyman or Other,True,True,True,False,True
0x88fef4da3bc07ddb:0xeb40bff52eeda167,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef4dadbc6900f:0xebb207bf4b9bfe1c,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef556dddeb049:0xf60853e73c789540,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef55754ba24a9:0x112c6338ebffa580,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef595b3ae65c1:0x86d4209af66ef091,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef5ae60b73867:0x165073a14f4e2a2a,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef5bffa9fb8cf:0xb7c004d768f4b223,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef5db8fc34777:0x239f4810c8a0a935,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef610828a20dd:0xb18292524485bb0a,Summerville,South Carolina,Handyman or Other,True,True,True,False,False
0x88fef57af465b45d:0x9a23676d08e43058,Summerville,South Carolina,Plumbing Services,False,False,True,False,False
0x88ff6efdc9bf83b5:0x9b05e0d74faa2cc9,Sumter,South Carolina,Masonry & Concrete Services,False,False,False,False,False
0x88ff6ec508367cab:0x13dc8f48b3743f28,Sumter,South Carolina,HVAC & Air Quality,False,False,False,False,False
0x88ff6c70e5e4f65d:0xe93ddfa5928dfaed,Sumter,South Carolina,Plumbing Services,False,False,False,False,True
0x88ff6ec6dba9460d:0x8f97e45d0f4fcf71,Sumter,South Carolina,Appliance Repair & Installation,False,False,False,False,False
0x88ff6f4929bb3d65:0x4acb4efaa28045b7,Sumter,South Carolina,Appliance Repair & Installation,False,False,False,False,False
0x88ff42bc2aaee021:0x72b01be918bd5c82,Sumter,South Carolina,Handyman or Other,False,False,False,False,False
0x88ff6625d3d75bcf:0x43f4ce12ede1b704,Sumter,South Carolina,Handyman or Other,False,False,False,False,False
0x88ff67e478ae7615:0x70e7467c1d9ac1d7,Sumter,South Carolina,Handyman or Other,False,False,False,False,False
0x88ff68b1f60c155f:0x880add4b691f8771,Sumter,South Carolina,Handyman or Other,False,False,False,False,False
0x88ff65fb986ac345:0x998676903cc5196d,Sumter,South Carolina,Cleaning Services,True,False,False,False,False
0x88ff6635df9c14f7:0x9afcd2d81fd39f47,Sumter,South Carolina,Cleaning Services,True,False,False,False,True
0x88ff6ec52b2db413:0x2ce74a1219679951,Sumter,South Carolina,Cleaning Services,True,False,False,False,True
0x88ff6f1c2001c6f7:0x98d3d91ab9d01446,Sumter,South Carolina,Cleaning Services,True,False,False,False,False
0x88ff6fa7ed0c112d:0x5784807853e891ae,Sumter,South Carolina,Cleaning Services,True,False,False,False,False
0x88577f20bef73039:0x6352406566b06193,Taylors,South Carolina,Electrical Services,False,False,False,True,True
0x88582c344352a9c7:0xe0017cfaeff56b42,Taylors,South Carolina,Handyman or Other,False,False,False,True,False
0x88582e3a967c53f7:0x89e416a9735fdec0,Taylors,South Carolina,HVAC & Air Quality,False,False,False,False,False
0x88582c4431d7ef95:0xca576576ec1fe15d,Taylors,South Carolina,Interior Remodeling,False,False,False,True,False
0x88582cb3f8f7286b:0x1790b88af6cbd9f4,Taylors,South Carolina,Landscape & Garden Services,False,False,False,False,False
0x88582a7015b407e7:0x85fc4a9d7f89836,Taylors,South Carolina,Exterior Remodeling or Construction,True,True,False,False,False
0x88582c590a96f5b7:0xacc71db1060a17be,Taylors,South Carolina,Exterior Remodeling or Construction,True,True,False,False,False
0x88582c64da7b2aa1:0xbc29f4d40b7c868f,Taylors,South Carolina,Exterior Remodeling or Construction,True,True,False,False,True
0x88582b58d4fcc2ef:0x8e008680eba31485,Taylors,South Carolina,Cleaning Services,False,False,False,True,False
0x8857b1b1a9fd6913:0x4d5cc943e19b8235,Union,South Carolina,Handyman or Other,False,False,False,False,False
0x885892b371cbe8cf:0x89b4c8a6d580ea63,Westminster,South Carolina,Appliance Repair & Installation,False,False,False,False,False
0x8858157c043b099d:0x51349f4e32af86f9,Williamston,South Carolina,Exterior Remodeling or Construction,False,False,False,False,False
0x88581594132dd0b9:0xed644db2c5f152bf,Williamston,South Carolina,Appliance Repair & Installation,False,False,False,False,False
0x885785f58710d4c7:0x182d1c0dcd9bfd98,Woodruff,South Carolina,Appliance Repair & Installation,False,False,False,False,False
0x88578fc351e2d8c3:0x8403e3265e94da3c,Woodruff,South Carolina,HVAC & Air Quality,False,False,False,False,False
0x8856efb2193728bd:0x71c48fbc6b9d2902,York,South Carolina,Handyman or Other,False,False,False,True,False
0x8854b5d574feb097:0xfcce1bb99a669fd3,Aberdeen,North Carolina,HVAC & Air Quality,False,False,True,True,False
0x8854b5d58d8fdd6f:0xbf5ceb1aee24122d,Aberdeen,North Carolina,Landscape & Garden Services,False,False,True,False,False
0x8854b68295faafef:0x7c6abd227c739707,Aberdeen,North Carolina,Roofing & Insulation,False,False,True,False,False
0x8854b5bd5b74b51b:0x1ff5e5a39d1366a8,Aberdeen,North Carolina,Cleaning Services,True,True,True,True,False
0x89ab35150b9c99a5:0x29f2f835d6a1541a,Aberdeen,North Carolina,Cleaning Services,True,True,True,True,True
0x8853b884d6352d91:0xf9b312e72c8f49c2,Advance,North Carolina,HVAC & Air Quality,True,False,True,True,True
0x8853e9c47e3bffff:0xb1190e7869f231ca,Advance,North Carolina,Cleaning Services,True,False,True,True,True
0x88547cab262559b5:0xf16ad367ed04aeb,Albemarle,North Carolina,Appliance Repair & Installation,False,False,False,False,False
0x885464ad23fe711b:0x96307fb32b03f17,Albemarle,North Carolina,Masonry & Concrete Services,False,False,False,True,False
0x88547cac8ea18935:0xf18f8df6e49d7079,Albemarle,North Carolina,Handyman or Other,True,True,False,True,False
0x88547dbb8b7e3037:0x9e3acde29e4223d4,Albemarle,North Carolina,Handyman or Other,True,True,False,True,False
0x885720699b6a0dab:0x405fd1ad3a10e3b1,Albemarle,North Carolina,Handyman or Other,True,True,False,True,False
0x88547cd1ea8ee929:0x46674a90c3eb7051,Albemarle,North Carolina,HVAC & Air Quality,False,False,False,False,False
0x88547ca5a020e479:0xfdcf2c630f336a9f,Albemarle,North Carolina,Cleaning Services,False,False,False,True,False
0x89ac8664ae9b877d:0xf6e87557b0f31ffb,Angier,North Carolina,Cleaning Services,False,False,False,True,True
0x89ac8419cb2db903:0x25e59b7f993786de,Angier,North Carolina,Roofing & Insulation,False,False,False,False,False
0x89ac8d5d2074ed33:0xf39fd159171eafc,Apex,North Carolina,Appliance Repair & Installation,False,False,True,False,False
0x89ac58596d3fe69d:0x21a265542b739ec2,Apex,North Carolina,Electrical Services,False,False,True,True,True
0x89aced50fbe44ac9:0xf6dfdacfea6f2757,Apex,North Carolina,Exterior Remodeling or Construction,False,False,True,False,False
0x89acedfb74bfb729:0xb4805083bb03118a,Apex,North Carolina,Exterior Remodeling or Construction,False,False,True,False,False
0x89acf3a128a6eb25:0x6e4936bd68a5dd9,Apex,North Carolina,Exterior Remodeling or Construction,False,False,True,False,False
0x89ac5c0a72d44c53:0x545f8cf58df378b5,Apex,North Carolina,Cleaning Services,True,False,True,True,False
0x89ac92ba5a6c1ab1:0xfa5090c62b844d03,Apex,North Carolina,Cleaning Services,True,False,True,True,True
0x89ac92baaf7cd5f9:0x8948a1c01ba98c36,Apex,North Carolina,Cleaning Services,True,False,True,True,True
0x89ab57de1ab10323:0xc857b5355d755d92,Apex,North Carolina,HVAC & Air Quality,False,False,True,False,True
0x89ac8c5279bb79e7:0x9d422c0f9168b2ea,Apex,North Carolina,Landscape & Garden Services,False,False,True,False,False
0x89ac9291b716e123:0xff5320163184a2f6,Apex,North Carolina,Landscape & Garden Services,False,False,True,False,False
0x89ac932abdd707eb:0x5cfd6781f3af62fe,Apex,North Carolina,Landscape & Garden Services,False,False,True,False,False
0x89aceccbcd41f63b:0x56a3131e90db5e03,Apex,North Carolina,Landscape & Garden Services,False,False,True,False,False
0x89ac92baaf7cd5d3:0x200aff1f81b8c68c,Apex,North Carolina,Interior Remodeling,False,False,True,False,False
0x89aced407374e545:0x74c4b9a3f9fc9a48,Apex,North Carolina,Interior Remodeling,False,False,True,False,False
0x89acedfb74bfb729:0x27564bbe88d4953b,Apex,North Carolina,Roofing & Insulation,False,False,True,True,True
0x89ac5f909cbb5a61:0x458fedc64b4ba8c0,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac8d6648101389:0xc358b7fb612e05a0,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac92a2fc40de0d:0xc389221f90826710,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac92c2562b189b:0x6c5c5c9ce71e521,Apex,North Carolina,Handyman or Other,True,True,True,False,True
0x89ac93353551addb:0x32f0a09a97e16bcb,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac93668048ac1d:0xb54fa917e12ac9b3,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac93671eca2949:0x97efb0b3d769a645,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac937e0757c893:0x62a2fa8976daff2d,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89ac93fa1d0ec04f:0xa1ca06535100b0b4,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89acec81b2ba4d3f:0x93c43e727a832be3,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89acec99d23fed1d:0x5078e419da0d06ed,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89acecc58ad84893:0x28c3ce2f63d15477,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89acecd4449ca0a7:0x8f763ea22eee26e9,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89aced25bc038625:0xedb53c3563f560bc,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89aced3d09c7f951:0x321d471f2ab2243d,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89aced52c4688997:0x42da85f01914dfae,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x89acf2a97a4e211b:0x8113d40b00e0c725,Apex,North Carolina,Handyman or Other,True,True,True,False,False
0x885992c76b0c3a13:0x6489464841db777c,Arden,North Carolina,Landscape & Garden Services,False,False,True,False,False
0x8859ed8dd84a01d5:0xf06dbe27edd6dc6d,Arden,North Carolina,Handyman or Other,False,False,True,False,False
0x88598d445ee10ead:0x4dbb10c7da727774,Arden,North Carolina,Interior Remodeling,False,False,True,True,True
0x8859ece4c63f792d:0x6426fdfbde819592,Arden,North Carolina,Exterior Remodeling or Construction,False,True,True,False,False
0x8859ece4cf82a833:0x41f19e85ce234724,Arden,North Carolina,Exterior Remodeling or Construction,False,True,True,False,False
0x8859ecefab08ae3b:0xf3e3ffd558902117,Arden,North Carolina,Exterior Remodeling or Construction,False,True,True,False,False
0x8859ec42e15846ff:0x127c218d92af83e6,Arden,North Carolina,Electrical Services,False,False,True,True,False
0x8859ec5b200ac66b:0xfdc938812b7b528c,Arden,North Carolina,Appliance Repair & Installation,False,False,True,False,False
0x8859ece4a94621ab:0x892cf619a9c678e6,Arden,North Carolina,Appliance Repair & Installation,False,False,True,False,False
0x8859ec55b154921b:0x201168b223e8e01d,Arden,North Carolina,Plumbing Services,True,False,True,True,True
0x885992dcc41e2ba5:0x82321ca6d957569d,Arden,North Carolina,Cleaning Services,False,False,True,True,False
0x8859edb0413fdb5f:0x5d711fcf0a21f281,Arden,North Carolina,Cleaning Services,False,False,True,True,False
0x885368d87b24fd0f:0x1cc3e22afe04d21f,Asheboro,North Carolina,Appliance Repair & Installation,False,False,False,False,False
0x88536928da832c15:0x3f172e0cb0fcc508,Asheboro,North Carolina,HVAC & Air Quality,False,False,False,False,False
0x8853693cfa97aa05:0xb65c0d2a92dda0cc,Asheboro,North Carolina,HVAC & Air Quality,False,False,False,False,False
0x88536f3a68e2d36b:0x339cd4062c692d55,Asheboro,North Carolina,HVAC & Air Quality,False,False,False,False,False
0x885369259c9f4285:0xed9b09c0b013819d,Asheboro,North Carolina,Handyman or Other,False,False,False,False,False
0x8853693c26665723:0xc93b00dd6e21d134,Asheboro,North Carolina,Handyman or Other,False,False,False,False,False
0x885369a564cad811:0xb5488729aa960307,Asheboro,North Carolina,Handyman or Other,False,False,False,False,False
0x88598ade7f010453:0x95e39ee5c643f0e5,Asheville,North Carolina,Plumbing Services,False,False,False,False,True
0x88598d992f702dbd:0x6e2fe35a0da6691f,Asheville,North Carolina,Plumbing Services,False,False,False,False,False
0x885989e422ce2c91:0x74f3320a23596fd8,Asheville,North Carolina,Cleaning Services,False,False,False,False,True
0x88598c5c896bdfbb:0x7a821251914a391c,Asheville,North Carolina,Cleaning Services,False,False,False,False,False
0x88598c61d9a53849:0xce1598cd25c101c3,Asheville,North Carolina,Cleaning Services,False,False,False,False,True
0x88598db81538cb77:0xc3ad9e8442a57011,Asheville,North Carolina,Cleaning Services,False,False,False,False,True
0x8859f4ae4ccb34c9:0x9315cf852d6a6acc,Asheville,North Carolina,Cleaning Services,False,False,False,False,False
0x8859f3521a3ef55f:0x3b1394a3c46b821b,Asheville,North Carolina,Electrical Services,False,False,False,False,False
0x88598b3887ddf2f3:0x22b6a78b21630abe,Asheville,North Carolina,Roofing & Insulation,False,False,False,True,True
0x8859f3a331169573:0x638b074063e57a4d,Asheville,North Carolina,Appliance Repair & Installation,False,False,False,False,False
0x88598c4342e256d1:0xa01afffcc0f3c349,Asheville,North Carolina,Exterior Remodeling or Construction,False,False,False,False,True
0x88598c8f51e51a01:0x24fe6ff0ba6c93b7,Asheville,North Carolina,Exterior Remodeling or Construction,False,False,False,False,False
0x88598c91b7ca5a1d:0x69903448e804c9d8,Asheville,North Carolina,Exterior Remodeling or Construction,False,False,False,False,False
0x8859f3828c7cb5e1:0xa5dd40792657816f,Asheville,North Carolina,Exterior Remodeling or Construction,False,False,False,False,False
0x8859fa5377c37e7b:0x71618067233a2c2b,Asheville,North Carolina,Exterior Remodeling or Construction,False,False,False,False,True
0x88598a9607ded31d:0xdbc3ab596bb9d2c1,Asheville,North Carolina,Handyman or Other,False,False,False,False,True
0x88598b60f13451dd:0x6a940a5f13f73fdf,Asheville,North Carolina,Handyman or Other,False,False,False,False,False
0x88598c91d0e5b205:0x38a6950b706110b7,Asheville,North Carolina,Handyman or Other,False,False,False,False,False
0x8859f3534a19556b:0x41864b2a8a0de250,Asheville,North Carolina,Handyman or Other,False,False,False,False,True
0x8859f38f75529521:0xc8e7acb0c2b74229,Asheville,North Carolina,Handyman or Other,False,False,False,False,False
0x8859f4a8d6fa6669:0xc3289da3b5d0b7ad,Asheville,North Carolina,Handyman or Other,False,False,False,False,False
0x88598b0f033fbf0b:0x8a67f48ea944f58f,Asheville,North Carolina,Interior Remodeling,False,False,False,True,True
0x89aec4f1744cd147:0x565bd3ed3b6bae3,Ayden,North Carolina,Exterior Remodeling or Construction,False,True,True,False,False
0x8856961a8342e93d:0x9187b18e62fdf191,Belmont,North Carolina,Handyman or Other,False,True,False,False,False
0x885696c104a9a5b7:0x5f41b78268b69fab,Belmont,North Carolina,Handyman or Other,False,True,False,False,False
0x885696c63b78fadf:0xd8e1aa79d29f81c5,Belmont,North Carolina,Handyman or Other,False,True,False,False,False
0x8856971c88160d63:0xb39bafc6ab9f5223,Belmont,North Carolina,Handyman or Other,False,True,False,False,False
0x8856bd72015b19d1:0x69f60c2384a346be,Belmont,North Carolina,Handyman or Other,False,True,False,False,False
0x8856bdaaf76f029b:0x26ce4cc18f88776f,Belmont,North Carolina,Plumbing Services,True,True,False,True,False
0x8856bdda07618c61:0x1c216f84d31198f4,Belmont,North Carolina,Plumbing Services,True,True,False,True,True
0x89ac789a6f221691:0x99693f2fea989648,Benson,North Carolina,Handyman or Other,False,False,False,False,False
